"_time",host,service,"start_mode",status
"1516029782.175","host_11",wuauserv,Auto,Running
"1516030260.183","host_1",wuauserv,Manual,Running
"1516030337.450","host_8",wuauserv,Auto,Running
"1516030433.196","host_12",wuauserv,Manual,Running
"1516030788.098","host_15",wuauserv,Manual,Running
"1516030891.892","host_14",wuauserv,Auto,Running
"1516031116.913","host_6",wuauserv,Manual,Stopped
"1516032074.657","host_3",wuauserv,Manual,Stopped
"1516032156.683","host_13",wuauserv,Manual,Stopped
"1516032579.703","host_2",wuauserv,Manual,Running
"1516032682.106","host_5",wuauserv,Manual,Running
"1516032825.452","host_7",wuauserv,Manual,Running
"1516032957.393","host_9",wuauserv,Auto,Running
"1516033088.175","host_10",wuauserv,Auto,Running
"1516033488.532","host_11",wuauserv,Auto,Running
"1516033860.848","host_1",wuauserv,Manual,Running
"1516033938.107","host_8",wuauserv,Auto,Running
"1516034080.978","host_12",wuauserv,Manual,Stopped
"1516034388.745","host_15",wuauserv,Manual,Running
"1516034492.445","host_14",wuauserv,Auto,Running
"1516035026.132","host_6",wuauserv,Manual,Running
"1516036180.257","host_2",wuauserv,Manual,Running
"1516036289.625","host_5",wuauserv,Manual,Running
"1516036336.887","host_13",wuauserv,Manual,Running
"1516036425.729","host_7",wuauserv,Manual,Running
"1516036471.234","host_3",wuauserv,Manual,Stopped
"1516036557.677","host_9",wuauserv,Auto,Running
"1516037461.311","host_1",wuauserv,Manual,Running
"1516037538.682","host_8",wuauserv,Auto,Running
"1516037635.294","host_10",wuauserv,Auto,Running
"1516037821.058","host_12",wuauserv,Manual,Stopped
"1516037955.659","host_11",wuauserv,Auto,Running
"1516037989.385","host_15",wuauserv,Manual,Running
"1516038092.751","host_14",wuauserv,Auto,Running
"1516038693.300","host_6",wuauserv,Manual,Stopped
"1516039780.747","host_2",wuauserv,Manual,Running
"1516039893.081","host_5",wuauserv,Manual,Running
"1516040026.241","host_7",wuauserv,Manual,Running
"1516040155.773","host_13",wuauserv,Manual,Stopped
"1516040158.045","host_9",wuauserv,Auto,Running
"1516041061.898","host_1",wuauserv,Manual,Running
"1516041139.137","host_8",wuauserv,Auto,Running
"1516041235.854","host_10",wuauserv,Auto,Running
"1516041562.589","host_11",wuauserv,Auto,Running
"1516041589.744","host_15",wuauserv,Manual,Running
"1516041693.042","host_14",wuauserv,Auto,Running
"1516041747.687","host_12",wuauserv,Manual,Stopped
"1516042442.350","host_6",wuauserv,Manual,Stopped
"1516043380.973","host_2",wuauserv,Manual,Running
"1516043501.380","host_5",wuauserv,Manual,Running
"1516043626.596","host_7",wuauserv,Manual,Running
"1516043758.188","host_9",wuauserv,Auto,Running
"1516044103.349","host_13",wuauserv,Manual,Stopped
"1516044662.517","host_1",wuauserv,Manual,Running
"1516044739.555","host_8",wuauserv,Auto,Running
"1516045144.725","host_10",wuauserv,Auto,Running
"1516045188.943","host_11",wuauserv,Auto,Running
"1516045190.813","host_15",wuauserv,Manual,Running
"1516045293.552","host_14",wuauserv,Auto,Running
"1516046580.089","host_12",wuauserv,Manual,Stopped
"1516046749.725","host_6",wuauserv,Manual,Running
"1516046981.385","host_2",wuauserv,Manual,Running
"1516047109.852","host_5",wuauserv,Manual,Running
"1516047228.202","host_7",wuauserv,Manual,Running
"1516047358.682","host_9",wuauserv,Auto,Running
"1516048243.864","host_13",wuauserv,Manual,Stopped
"1516048262.714","host_1",wuauserv,Manual,Running
"1516048340.103","host_8",wuauserv,Auto,Running
"1516048789.388","host_11",wuauserv,Auto,Running
"1516048791.273","host_15",wuauserv,Manual,Running
"1516048894.065","host_14",wuauserv,Auto,Running
"1516049071.424","host_10",wuauserv,Auto,Running
"1516050582.095","host_2",wuauserv,Manual,Running
"1516050608.718","host_12",wuauserv,Manual,Stopped
"1516050658.038","host_6",wuauserv,Manual,Running
"1516050718.637","host_5",wuauserv,Manual,Running
"1516050828.635","host_7",wuauserv,Manual,Running
"1516050959.278","host_9",wuauserv,Auto,Running
"1516051863.016","host_1",wuauserv,Manual,Running
"1516051940.428","host_8",wuauserv,Auto,Running
"1516052391.702","host_15",wuauserv,Manual,Running
"1516052402.695","host_11",wuauserv,Auto,Running
"1516052494.284","host_14",wuauserv,Auto,Running
"1516052777.433","host_13",wuauserv,Manual,Stopped
"1516054182.680","host_2",wuauserv,Manual,Running
"1516054319.905","host_5",wuauserv,Manual,Running
"1516054332.248","host_12",wuauserv,Manual,Stopped
"1516054404.328","host_6",wuauserv,Manual,Stopped
"1516054428.974","host_7",wuauserv,Manual,Running
"1516054559.615","host_9",wuauserv,Auto,Running
"1516055463.416","host_1",wuauserv,Manual,Running
"1516055540.976","host_8",wuauserv,Auto,Running
"1516055992.020","host_15",wuauserv,Manual,Running
"1516056094.914","host_14",wuauserv,Auto,Running
"1516056209.040","host_11",wuauserv,Auto,Running
"1516057369.663","host_13",wuauserv,Manual,Stopped
"1516057783.077","host_2",wuauserv,Manual,Running
"1516057920.460","host_5",wuauserv,Manual,Running
"1516058029.157","host_7",wuauserv,Manual,Running
"1516058090.623","host_6",wuauserv,Manual,Stopped
"1516058159.946","host_9",wuauserv,Auto,Running
"1516058394.496","host_12",wuauserv,Manual,Stopped
"1516058725.999","host_10",wuauserv,Auto,Running
"1516059064.082","host_1",wuauserv,Manual,Running
"1516059141.519","host_8",wuauserv,Auto,Running
"1516059592.370","host_15",wuauserv,Manual,Running
"1516059695.133","host_14",wuauserv,Auto,Running
"1516060015.354","host_11",wuauserv,Auto,Running
"1516061383.824","host_2",wuauserv,Manual,Running
"1516061520.844","host_5",wuauserv,Manual,Running
"1516061607.303","host_13",wuauserv,Manual,Stopped
"1516061629.525","host_7",wuauserv,Manual,Running
"1516061760.268","host_9",wuauserv,Auto,Running
"1516061797.279","host_6",wuauserv,Manual,Stopped
"1516062452.590","host_10",wuauserv,Auto,Running
"1516062664.685","host_1",wuauserv,Manual,Running
"1516062742.849","host_8",wuauserv,Auto,Running
"1516062878.973","host_12",wuauserv,Manual,Stopped
"1516063193.049","host_15",wuauserv,Manual,Running
"1516063295.556","host_14",wuauserv,Auto,Running
"1516063722.009","host_11",wuauserv,Auto,Running
"1516064984.142","host_2",wuauserv,Manual,Running
"1516065121.315","host_5",wuauserv,Manual,Running
"1516065229.819","host_7",wuauserv,Manual,Running
"1516065273.624","host_13",wuauserv,Manual,Stopped
"1516065360.865","host_9",wuauserv,Auto,Running
"1516066145.470","host_6",wuauserv,Manual,Running
"1516066265.222","host_1",wuauserv,Manual,Running
"1516066343.330","host_8",wuauserv,Auto,Running
"1516066439.848","host_10",wuauserv,Auto,Running
"1516066584.147","host_12",wuauserv,Manual,Stopped
"1516066793.290","host_15",wuauserv,Manual,Running
"1516066895.868","host_14",wuauserv,Auto,Running
"1516068584.805","host_2",wuauserv,Manual,Running
"1516068728.864","host_5",wuauserv,Manual,Running
"1516068830.190","host_7",wuauserv,Manual,Running
"1516068961.123","host_9",wuauserv,Auto,Running
"1516069020.446","host_13",wuauserv,Manual,Stopped
"1516069795.715","host_6",wuauserv,Manual,Stopped
"1516069865.918","host_1",wuauserv,Manual,Running
"1516069943.551","host_8",wuauserv,Auto,Running
"1516070106.241","host_10",wuauserv,Auto,Running
"1516070393.582","host_15",wuauserv,Manual,Running
"1516070447.119","host_12",wuauserv,Manual,Stopped
"1516070496.169","host_14",wuauserv,Auto,Running
"1516072172.662","host_11",wuauserv,Auto,Running
"1516072185.124","host_2",wuauserv,Manual,Running
"1516072329.914","host_5",wuauserv,Manual,Running
"1516072430.451","host_7",wuauserv,Manual,Running
"1516072561.533","host_9",wuauserv,Auto,Running
"1516073466.178","host_1",wuauserv,Manual,Running
"1516073543.828","host_8",wuauserv,Auto,Running
"1516073636.001","host_13",wuauserv,Manual,Stopped
"1516073994.060","host_15",wuauserv,Manual,Running
"1516074043.304","host_6",wuauserv,Manual,Running
"1516074096.603","host_14",wuauserv,Auto,Running
"1516074127.573","host_12",wuauserv,Manual,Stopped
"1516074816.502","host_10",wuauserv,Auto,Running
"1516075788.740","host_2",wuauserv,Manual,Running
"1516075930.354","host_5",wuauserv,Manual,Running
"1516076032.810","host_7",wuauserv,Manual,Running
"1516076161.729","host_9",wuauserv,Auto,Running
"1516077066.781","host_1",wuauserv,Manual,Running
"1516077144.236","host_8",wuauserv,Auto,Running
"1516077364.182","host_13",wuauserv,Manual,Stopped
"1516077594.347","host_15",wuauserv,Manual,Running
"1516077697.095","host_14",wuauserv,Auto,Running
"1516077731.959","host_6",wuauserv,Manual,Running
"1516078215.719","host_12",wuauserv,Manual,Stopped
"1516079389.059","host_2",wuauserv,Manual,Running
"1516079530.794","host_5",wuauserv,Manual,Running
"1516079633.103","host_7",wuauserv,Manual,Running
"1516079762.014","host_9",wuauserv,Auto,Running
"1516080227.099","host_10",wuauserv,Auto,Running
"1516080667.188","host_1",wuauserv,Manual,Running
"1516080744.733","host_8",wuauserv,Auto,Running
"1516081194.932","host_15",wuauserv,Manual,Running
"1516081297.419","host_14",wuauserv,Auto,Running
"1516081387.505","host_11",wuauserv,Auto,Running
"1516081761.828","host_6",wuauserv,Manual,Stopped
"1516081963.221","host_13",wuauserv,Manual,Stopped
"1516082215.754","host_12",wuauserv,Manual,Running
"1516082989.612","host_2",wuauserv,Manual,Running
"1516083132.875","host_5",wuauserv,Manual,Running
"1516083233.710","host_7",wuauserv,Manual,Running
"1516083362.586","host_9",wuauserv,Auto,Running
"1516083933.590","host_10",wuauserv,Auto,Running
"1516084267.438","host_1",wuauserv,Manual,Running
"1516084345.235","host_8",wuauserv,Auto,Running
"1516084795.563","host_15",wuauserv,Manual,Running
"1516084897.672","host_14",wuauserv,Auto,Running
"1516085033.876","host_11",wuauserv,Auto,Running
"1516085831.606","host_6",wuauserv,Manual,Stopped
"1516086082.799","host_13",wuauserv,Manual,Stopped
"1516086245.899","host_12",wuauserv,Manual,Stopped
"1516086589.916","host_2",wuauserv,Manual,Running
"1516086738.425","host_5",wuauserv,Manual,Running
"1516086834.065","host_7",wuauserv,Manual,Running
"1516086962.792","host_9",wuauserv,Auto,Running
"1516087540.294","host_10",wuauserv,Auto,Running
"1516087868.073","host_1",wuauserv,Manual,Running
"1516087971.436","host_8",wuauserv,Auto,Running
"1516088395.992","host_15",wuauserv,Manual,Running
"1516088510.745","host_14",wuauserv,Auto,Running
"1516089696.350","host_13",wuauserv,Manual,Stopped
"1516089758.394","host_6",wuauserv,Manual,Running
"1516090178.332","host_12",wuauserv,Manual,Stopped
"1516090191.219","host_2",wuauserv,Manual,Running
"1516090342.387","host_5",wuauserv,Manual,Running
"1516090434.592","host_7",wuauserv,Manual,Running
"1516090629.430","host_9",wuauserv,Auto,Running
"1516091471.816","host_1",wuauserv,Manual,Running
"1516091571.969","host_8",wuauserv,Auto,Running
"1516091996.264","host_15",wuauserv,Manual,Running
"1516092026.868","host_11",wuauserv,Auto,Running
"1516092111.160","host_14",wuauserv,Auto,Running
"1516093562.996","host_13",wuauserv,Manual,Stopped
"1516093685.192","host_6",wuauserv,Manual,Running
"1516093791.460","host_2",wuauserv,Manual,Running
"1516093952.973","host_5",wuauserv,Manual,Running
"1516094035.042","host_7",wuauserv,Manual,Running
"1516094229.620","host_9",wuauserv,Auto,Running
"1516094913.234","host_12",wuauserv,Manual,Running
"1516094913.694","host_10",wuauserv,Auto,Running
"1516095075.685","host_1",wuauserv,Manual,Running
"1516095173.450","host_8",wuauserv,Auto,Running
"1516095596.708","host_15",wuauserv,Manual,Running
"1516095711.721","host_14",wuauserv,Auto,Running
"1516095813.416","host_11",wuauserv,Auto,Running
"1516097391.972","host_2",wuauserv,Manual,Running
"1516097445.867","host_13",wuauserv,Manual,Stopped
"1516097556.944","host_5",wuauserv,Manual,Running
"1516097635.311","host_7",wuauserv,Manual,Running
"1516097732.156","host_6",wuauserv,Manual,Stopped
"1516097830.035","host_9",wuauserv,Auto,Running
"1516098660.312","host_10",wuauserv,Auto,Running
"1516098677.520","host_1",wuauserv,Manual,Running
"1516098773.780","host_8",wuauserv,Auto,Running
"1516098974.551","host_12",wuauserv,Manual,Stopped
"1516099197.355","host_15",wuauserv,Manual,Running
"1516099312.130","host_14",wuauserv,Auto,Running
"1516099560.088","host_11",wuauserv,Auto,Running
"1516100992.213","host_2",wuauserv,Manual,Running
"1516101092.094","host_13",wuauserv,Manual,Stopped
"1516101157.650","host_5",wuauserv,Manual,Running
"1516101235.729","host_7",wuauserv,Manual,Running
"1516101430.461","host_9",wuauserv,Auto,Running
"1516101739.164","host_6",wuauserv,Manual,Stopped
"1516102277.983","host_1",wuauserv,Manual,Running
"1516102326.646","host_10",wuauserv,Auto,Running
"1516102374.183","host_8",wuauserv,Auto,Running
"1516102797.775","host_15",wuauserv,Manual,Running
"1516102912.719","host_14",wuauserv,Auto,Running
"1516103266.649","host_11",wuauserv,Auto,Running
"1516103512.466","host_12",wuauserv,Manual,Stopped
"1516104592.688","host_2",wuauserv,Manual,Running
"1516104759.230","host_5",wuauserv,Manual,Running
"1516104836.039","host_7",wuauserv,Manual,Running
"1516105030.824","host_9",wuauserv,Auto,Running
"1516105191.266","host_13",wuauserv,Manual,Stopped
"1516105878.164","host_1",wuauserv,Manual,Running
"1516105974.700","host_8",wuauserv,Auto,Running
"1516106053.306","host_10",wuauserv,Auto,Running
"1516106387.067","host_6",wuauserv,Manual,Running
"1516106398.010","host_15",wuauserv,Manual,Running
"1516106513.261","host_14",wuauserv,Auto,Running
"1516107125.748","host_12",wuauserv,Manual,Stopped
"1516107653.771","host_11",wuauserv,Auto,Running
"1516108193.320","host_2",wuauserv,Manual,Running
"1516108366.452","host_5",wuauserv,Manual,Running
"1516108436.691","host_7",wuauserv,Manual,Running
"1516108633.083","host_9",wuauserv,Auto,Running
"1516108798.133","host_13",wuauserv,Manual,Stopped
"1516109478.705","host_1",wuauserv,Manual,Running
"1516109575.307","host_8",wuauserv,Auto,Running
"1516109998.610","host_15",wuauserv,Manual,Running
"1516110113.479","host_14",wuauserv,Auto,Running
"1516110317.412","host_6",wuauserv,Manual,Running
"1516110734.795","host_12",wuauserv,Manual,Stopped
"1516111440.305","host_11",wuauserv,Auto,Running
"1516111793.576","host_2",wuauserv,Manual,Running
"1516111972.392","host_5",wuauserv,Manual,Running
"1516112036.968","host_7",wuauserv,Manual,Running
"1516112233.554","host_9",wuauserv,Auto,Running
"1516112369.560","host_10",wuauserv,Auto,Running
"1516113041.181","host_13",wuauserv,Manual,Stopped
"1516113079.825","host_1",wuauserv,Manual,Running
"1516113175.542","host_8",wuauserv,Auto,Running
"1516113598.741","host_15",wuauserv,Manual,Running
"1516113713.981","host_14",wuauserv,Auto,Running
"1516113917.919","host_6",wuauserv,Manual,Stopped
"1516114737.378","host_12",wuauserv,Manual,Stopped
"1516115206.679","host_11",wuauserv,Auto,Running
"1516115393.942","host_2",wuauserv,Manual,Running
"1516115577.051","host_5",wuauserv,Manual,Running
"1516115637.182","host_7",wuauserv,Manual,Running
"1516115834.079","host_9",wuauserv,Auto,Running
"1516116056.161","host_10",wuauserv,Auto,Running
"1516116680.344","host_1",wuauserv,Manual,Running
"1516116775.965","host_8",wuauserv,Auto,Running
"1516117199.092","host_15",wuauserv,Manual,Running
"1516117314.409","host_14",wuauserv,Auto,Running
"1516117704.503","host_6",wuauserv,Manual,Stopped
"1516117797.128","host_13",wuauserv,Manual,Stopped
"1516118979.884","host_12",wuauserv,Manual,Stopped
"1516118994.620","host_2",wuauserv,Manual,Running
"1516119033.386","host_11",wuauserv,Auto,Running
"1516119182.288","host_5",wuauserv,Manual,Running
"1516119237.898","host_7",wuauserv,Manual,Running
"1516119434.316","host_9",wuauserv,Auto,Running
"1516119822.748","host_10",wuauserv,Auto,Running
"1516120280.729","host_1",wuauserv,Manual,Running
"1516120376.275","host_8",wuauserv,Auto,Running
"1516120799.301","host_15",wuauserv,Manual,Running
"1516120914.951","host_14",wuauserv,Auto,Running
"1516121593.008","host_6",wuauserv,Manual,Stopped
"1516122594.924","host_2",wuauserv,Manual,Running
"1516122787.258","host_5",wuauserv,Manual,Running
"1516122819.965","host_11",wuauserv,Auto,Running
"1516122838.441","host_7",wuauserv,Manual,Running
"1516122980.204","host_13",wuauserv,Manual,Running
"1516123034.902","host_9",wuauserv,Auto,Running
"1516123881.191","host_1",wuauserv,Manual,Running
"1516123976.664","host_8",wuauserv,Auto,Running
"1516124202.296","host_12",wuauserv,Manual,Stopped
"1516124399.917","host_15",wuauserv,Manual,Running
"1516124515.551","host_14",wuauserv,Auto,Running
"1516125239.206","host_6",wuauserv,Manual,Stopped
"1516125831.116","host_10",wuauserv,Auto,Running
"1516126195.961","host_2",wuauserv,Manual,Running
"1516126388.791","host_5",wuauserv,Manual,Running
"1516126439.030","host_7",wuauserv,Manual,Running
"1516126606.575","host_11",wuauserv,Auto,Running
"1516126635.123","host_9",wuauserv,Auto,Running
"1516127481.513","host_1",wuauserv,Manual,Running
"1516127577.052","host_8",wuauserv,Auto,Running
"1516128000.517","host_15",wuauserv,Manual,Running
"1516128107.147","host_13",wuauserv,Manual,Stopped
"1516128116.148","host_14",wuauserv,Auto,Running
"1516129390.404","host_12",wuauserv,Manual,Stopped
"1516129497.307","host_10",wuauserv,Auto,Running
"1516129796.493","host_2",wuauserv,Manual,Running
"1516129891.250","host_6",wuauserv,Manual,Running
"1516129990.247","host_5",wuauserv,Manual,Running
"1516130039.301","host_7",wuauserv,Manual,Running
"1516130235.773","host_9",wuauserv,Auto,Running
"1516131081.772","host_1",wuauserv,Manual,Running
"1516131177.365","host_8",wuauserv,Auto,Running
"1516131193.567","host_11",wuauserv,Auto,Running
"1516131601.024","host_15",wuauserv,Manual,Running
"1516131716.714","host_14",wuauserv,Auto,Running
"1516133143.578","host_10",wuauserv,Auto,Running
"1516133396.937","host_2",wuauserv,Manual,Running
"1516133598.359","host_5",wuauserv,Manual,Running
"1516133639.563","host_7",wuauserv,Manual,Running
"1516133836.337","host_9",wuauserv,Auto,Running
