Recipient,Sender,Subject,"_time","file_name","incoming_address",sourcetype,"unique_message_number"
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1487",1483964909,"","10.57.195.29","Email_Data",73669
"address89@mycompany.com","address1411@anonymized.com","Anonymized Subject 1487","1483965327.000","","156.175.191.209","Email_Data",14507
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1487",1483965381,"","10.57.195.29","Email_Data",79671
"address1411@anonymized.com","address89@mycompany.com","Anonymized Subject 1487","1483965866.000","","10.57.195.29","Email_Data",32844
"address1411@anonymized.com","address89@mycompany.com","Anonymized Subject 1487","1483966106.000","","10.57.195.29","Email_Data",12040
"address89@mycompany.com","address341@anonymized.com","Anonymized Subject 85","1483966175.000","","11.209.239.202","Email_Data",67588
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 85",1483966195,"","10.57.195.29","Email_Data",28741
"address89@mycompany.com","address1411@anonymized.com","Anonymized Subject 1487","1483966592.000","","92.149.120.135","Email_Data",27410
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1487",1483966619,"","10.57.195.29","Email_Data",93229
"address102@mycompany.com","address360@anonymized.com","Anonymized Subject 78","1483975097.000","","11.209.98.161","Email_Data",70018
"address109@anonymized.com,address1195@anonymized.com,address2416@anonymized.com,address2537@anonymized.com,address665@anonymized.com,address845@anonymized.com","address1539@mycompany.com","Anonymized Subject 393","1483988853.000","","10.57.195.29","Email_Data",55529
"address181@mycompany.com","address1424@anonymized.com","Anonymized Subject 887","1483992078.000","","61.98.14.165","Email_Data",48755
"address1851@mycompany.com","address451@anonymized.com","Anonymized Subject 847","1483992480.000","","156.201.160.171","Email_Data",55250
"address1411@anonymized.com","address89@mycompany.com","Anonymized Subject 1487","1483993950.000","","10.57.195.29","Email_Data",96913
"address89@mycompany.com","address986@anonymized.com","Anonymized Subject 338","1483995811.000","","36.91.68.138","Email_Data",53527
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 338",1483995851,"","10.57.195.29","Email_Data",98115
"address2171@mycompany.com","address876@anonymized.com","Anonymized Subject 26","1484002158.000","","21.54.188.26","Email_Data",64949
"address89@mycompany.com","address393@anonymized.com","Anonymized Subject 699","1484004182.000","","60.234.35.14","Email_Data",96436
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 699",1484004216,"","10.57.195.29","Email_Data",51788
"address1186@mycompany.com","address432@anonymized.com","Anonymized Subject 1805","1484005422.000","","11.56.118.199","Email_Data",81343
"address89@mycompany.com","address750@anonymized.com","Anonymized Subject 140","1484006130.000","","185.138.233.77","Email_Data",48210
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 140",1484006145,"","10.57.195.29","Email_Data",21257
"address89@mycompany.com","address2363@anonymized.com","Anonymized Subject 735","1484006523.000","","126.37.139.12","Email_Data",20152
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 735",1484006543,"","10.57.195.29","Email_Data",68291
"address89@mycompany.com","address1411@anonymized.com","Anonymized Subject 1487","1484008859.000","","92.149.62.130","Email_Data",72767
"address1411@anonymized.com","address89@mycompany.com","Anonymized Subject 1487","1484008884.000","","10.57.195.29","Email_Data",68754
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1487",1484008922,"","10.57.195.29","Email_Data",70002
"address1511@anonymized.com","address1567@mycompany.com","Anonymized Subject 1424","1484010190.000","","10.57.195.29","Email_Data",22022
"address1280@mycompany.com,address1553@mycompany.com,address1807@mycompany.com,address1950@mycompany.com,address2174@mycompany.com,address2459@mycompany.com,address300@mycompany.com,address644@mycompany.com,address89@mycompany.com","address1317@anonymized.com","Anonymized Subject 1482","1484010362.000","","56.210.52.206","Email_Data",89275
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1482",1484010396,"","10.57.195.29","Email_Data",41079
"address2422@mycompany.com","address2420@anonymized.com","Anonymized Subject 443","1484011347.000","","184.253.40.154","Email_Data",56515
"address89@mycompany.com","address1411@anonymized.com","Anonymized Subject 1487","1484012372.000","","139.109.189.246","Email_Data",49684
"address1411@anonymized.com","address89@mycompany.com","Anonymized Subject 1487","1484012410.000","","10.57.195.29","Email_Data",82143
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1487",1484012423,"","10.57.195.29","Email_Data",98347
"address138@anonymized.com","address211@mycompany.com","Anonymized Subject 248","1484012828.000","","68.232.146.108","Email_Data",22444
"address89@mycompany.com","address405@anonymized.com","Anonymized Subject 82","1484016627.000","","112.140.21.68","Email_Data",42289
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 82",1484016690,"","10.57.195.29","Email_Data",71068
"address89@mycompany.com","address2409@anonymized.com","Anonymized Subject 531","1484017146.000","","184.236.175.195","Email_Data",83665
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 531",1484017184,"","10.57.195.29","Email_Data",35625
"address1355@mycompany.com","address20@mycompany.com","Anonymized Subject 403","1484024185.000","","10.57.195.29","Email_Data",37823
"address2129@mycompany.com","address1948@anonymized.com","Anonymized Subject 931","1484024562.000","","139.109.189.246","Email_Data",94978
"address1540@mycompany.com,address2489@mycompany.com","address511@anonymized.com","Anonymized Subject 658","1484025684.000","","139.109.189.235","Email_Data",44174
"address89@mycompany.com","address2010@anonymized.com","Anonymized Subject 1221","1484026538.000","","182.239.153.166","Email_Data",84824
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 1221",1484026573,"","10.57.195.29","Email_Data",89148
"address2485@mycompany.com","address1873@anonymized.com","Anonymized Subject 74","1484026713.000","","189.206.15.89","Email_Data",40356
"address996@anonymized.com","address230@mycompany.com","Anonymized Subject 1495","1484029456.000","","10.57.195.29","Email_Data",30879
"address89@mycompany.com","address2363@anonymized.com","Anonymized Subject 740","1484035730.000","","175.235.255.12","Email_Data",58731
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 740",1484035764,"","10.57.195.29","Email_Data",94982
"address799@mycompany.com","address1072@anonymized.com","Anonymized Subject 1067","1484040097.000","","184.160.160.176","Email_Data",39911
"address278@mycompany.com","address486@anonymized.com","Anonymized Subject 1522","1484040825.000","","150.42.60.251","Email_Data",43402
"address89@mycompany.com","address2054@anonymized.com","Anonymized Subject 670","1484044748.000","","139.109.189.238","Email_Data",20914
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 670",1484044801,"","10.57.195.29","Email_Data",94662
"address2363@anonymized.com","address89@mycompany.com","Anonymized Subject 1153","1484046941.000","","10.57.195.29","Email_Data",18424
"address499@mycompany.com","address983@anonymized.com","Anonymized Subject 1778","1484047777.000","","192.112.175.163","Email_Data",41401
"address660@mycompany.com","address756@anonymized.com","Anonymized Subject 633","1484051512.000","","184.11.228.214","Email_Data",22702
"address1535@anonymized.com,address2518@anonymized.com","address620@mycompany.com","Anonymized Subject 29","1484052458.000","","68.232.146.108","Email_Data",91991
"address2524@anonymized.com","address1808@mycompany.com","Anonymized Subject 1449","1484056307.000","","10.57.195.29","Email_Data",27574
"address2019@mycompany.com","address1936@anonymized.com","Anonymized Subject 505","1484065525.000","","155.54.56.118","Email_Data",80768
"address2301@mycompany.com","address1207@anonymized.com","Anonymized Subject 164","1484067752.000","","249.182.150.29","Email_Data",31074
"address1746@mycompany.com","address334@anonymized.com","Anonymized Subject 526","1484069929.000","","14.42.42.18","Email_Data",34919
"address313@mycompany.com","address1942@anonymized.com","Anonymized Subject 976","1484074016.000","","14.228.79.67","Email_Data",48488
"address89@mycompany.com","address2093@anonymized.com","Anonymized Subject 19","1484079184.000","","90.125.254.69","Email_Data",17020
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 19",1484079213,"","10.57.195.29","Email_Data",47210
"address197@anonymized.com","address1357@mycompany.com","Anonymized Subject 1394","1484080109.000","","10.57.195.29","Email_Data",99476
"address1049@mycompany.com","address2290@anonymized.com","Anonymized Subject 1535","1484081044.000","","197.137.151.70","Email_Data",68921
"address2366@gmail.com","address2300@mycompany.com","Anonymized Subject 163","1484086601.000","","10.57.195.29","Email_Data",56240
"address2314@mycompany.com","address453@anonymized.com","Anonymized Subject 1640","1484087492.000","","111.140.161.111","Email_Data",73284
"address279@mycompany.com","address2515@anonymized.com","Anonymized Subject 1554","1484090412.000","","136.145.188.178","Email_Data",54893
"address89@mycompany.com","address328@anonymized.com","Anonymized Subject 42","1484090864.000","","60.21.90.149","Email_Data",64738
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 42",1484090917,"","10.57.195.29","Email_Data",25411
"address1034@mycompany.com","address1@anonymized.com","Anonymized Subject 383","1484091098.000","","186.65.234.36","Email_Data",74149
"address89@mycompany.com","address985@anonymized.com","Anonymized Subject 535","1484091326.000","","184.11.228.116","Email_Data",53081
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 535",1484091382,"","10.57.195.29","Email_Data",10854
"address89@mycompany.com","address443@anonymized.com","Anonymized Subject 463","1484093078.000","","11.209.186.225","Email_Data",77583
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 463",1484093090,"","10.57.195.29","Email_Data",18388
"address89@mycompany.com","address350@anonymized.com","Anonymized Subject 423","1484099737.000","","186.157.191.20","Email_Data",81362
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 423",1484099766,"","10.57.195.29","Email_Data",47234
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 513","1484100751.000","","10.42.236.43","Email_Data",62137
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 513",1484100766,"","10.57.195.29","Email_Data",17378
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 812","1484101017.000","","10.57.195.29","Email_Data",84479
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 812",1484101028,"","10.57.195.29","Email_Data",76590
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 812","1484101875.000","","10.57.195.29","Email_Data",72450
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 812",1484101939,"","10.57.195.29","Email_Data",55614
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 812","1484102006.000","","10.57.195.29","Email_Data",14261
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 812",1484102040,"","10.57.195.29","Email_Data",59742
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 694","1484105467.000","","10.57.195.29","Email_Data",38052
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 694",1484105516,"","10.57.195.29","Email_Data",27339
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 694","1484105575.000","","10.57.195.29","Email_Data",61059
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 694",1484105636,"","10.57.195.29","Email_Data",13737
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 694","1484105676.000","","10.57.195.29","Email_Data",10946
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 694",1484105708,"","10.57.195.29","Email_Data",90236
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 694","1484105743.000","","10.57.195.29","Email_Data",10124
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 694",1484105804,"","10.57.195.29","Email_Data",70586
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 694","1484105856.000","","10.57.195.29","Email_Data",41172
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 694",1484105893,"","10.57.195.29","Email_Data",35448
"address1623@anonymized.com,address206@anonymized.com","address1175@mycompany.com","Anonymized Subject 648","1484106108.000","","10.57.195.29","Email_Data",72352
"address89@mycompany.com","address20@mycompany.com","Anonymized Subject 694","1484106202.000","","10.57.195.29","Email_Data",14132
"address1476@gmail.com","address89@mycompany.com","FW: Anonymized Subject 694",1484106208,"","10.57.195.29","Email_Data",15555
