"_time","file_name","size_of_file",user
"1534835013.000","file_29548",34400,chuck
"1534836842.000","file_8638",59659,chuck
"1534836843.000","file_6105",40792,chuck
"1534836844.000","file_17244",103634,chuck
"1534836844.000","file_17155",88482,chuck
"1534836848.000","file_9434",77387,chuck
"1534836855.000","file_40884",81431,chuck
"1534836855.000","file_31290",53834,chuck
"1534836867.000","file_12498",98802,chuck
"1534838723.000","file_21008",77228,chuck
"1534838723.000","file_32817",33131,chuck
"1534844258.000","file_3868",83431,chuck
"1534845771.000","file_8934",66787,chuck
"1534845771.000","file_30196",76438,chuck
"1534845773.000","file_10623",31140,chuck
"1534845773.000","file_24874",70207,chuck
"1534847940.000","file_37052",87886,chuck
"1534847941.000","file_47160",91934,chuck
"1534848854.000","file_4562",82117,chuck
"1534849685.000","file_21429",53602,bob
"1534849772.000","file_11049",68749,chuck
"1534850680.000","file_3853",92763,chuck
"1534851599.000","file_17386",86562,chuck
"1534851600.000","file_18170",48413,chuck
"1534854365.000","file_46460",72845,chuck
"1534854365.000","file_22249",63907,chuck
"1534855317.000","file_19402",65137,chuck
"1534855317.000","file_17309",86432,chuck
"1534855319.000","file_1079",33763,chuck
"1534855983.000","file_11890",84339,chuck
"1534855986.000","file_13811",95484,chuck
"1534855986.000","file_47407",101457,chuck
"1534855989.000","file_15681",71823,chuck
"1534855991.000","file_32956",42704,chuck
"1534855992.000","file_11981",48510,chuck
"1534855995.000","file_20842",33048,chuck
"1534855999.000","file_18468",91243,chuck
"1534855999.000","file_121",45239,chuck
"1534856001.000","file_13877",83709,chuck
"1534856005.000","file_26283",88030,chuck
"1534856007.000","file_5259",30712,chuck
"1534856012.000","file_3607",59458,chuck
"1534856017.000","file_16055",36530,chuck
"1534856017.000","file_14623",50194,chuck
"1534856019.000","file_39848",32544,chuck
"1534856024.000","file_9807",89675,chuck
"1534856030.000","file_23063",73121,chuck
"1534856038.000","file_42933",31963,chuck
"1534856044.000","file_14988",56617,chuck
"1534856046.000","file_17425",31802,chuck
"1534856050.000","file_17045",100516,chuck
"1534856060.000","file_1401",85771,chuck
"1534856061.000","file_18858",104996,chuck
"1534856064.000","file_49345",73675,chuck
"1534856071.000","file_44963",48974,chuck
"1534856078.000","file_36102",78552,chuck
"1534856087.000","file_23186",77205,chuck
"1534856099.000","file_32846",93036,chuck
"1534856099.000","file_46846",53460,chuck
"1534856109.000","file_24547",43284,chuck
"1534856111.000","file_35174",41218,chuck
"1534856115.000","file_9825",43513,chuck
"1534856115.000","file_40516",76278,chuck
"1534856124.000","file_8815",51958,chuck
"1534856124.000","file_6997",69729,chuck
"1534856126.000","file_42787",59946,chuck
"1534856126.000","file_15367",55499,chuck
"1534856137.000","file_49937",30858,chuck
"1534856139.000","file_34678",71111,chuck
"1534856144.000","file_24572",84538,chuck
"1534856147.000","file_34516",101034,chuck
"1534856149.000","file_31517",85443,chuck
"1534856153.000","file_28661",69737,chuck
"1534856156.000","file_46735",61490,chuck
"1534856165.000","file_43582",60155,chuck
"1534856165.000","file_47078",85518,chuck
"1534856167.000","file_34662",65534,chuck
"1534856181.000","file_18249",74866,chuck
"1534856211.000","file_35250",52280,chuck
"1534856773.000","file_44069",79365,chuck
"1534856786.000","file_21509",86241,chuck
"1534856791.000","file_46560",87460,chuck
"1534856795.000","file_46278",87587,chuck
"1534856798.000","file_18750",86782,chuck
"1534857704.000","file_28166",33434,chuck
"1534857770.000","file_2709",31571,chuck
"1534857785.000","file_13576",59769,chuck
"1534857785.000","file_11120",47525,chuck
"1534857787.000","file_17852",52459,chuck
"1534857788.000","file_34775",94479,chuck
"1534857829.000","file_648",40155,chuck
"1534857831.000","file_2413",79549,chuck
"1534858955.000","file_40185",90175,chuck
"1534858955.000","file_32006",34908,chuck
"1534858961.000","file_9305",74507,chuck
"1534859931.000","file_32709",41450,bob
"1534864458.000","file_25505",71267,chuck
"1534864458.000","file_32088",89595,chuck
"1534864458.000","file_32004",53894,chuck
"1534864460.000","file_49647",69407,chuck
"1534866268.000","file_48532",46358,chuck
"1534866283.000","file_10439",99647,chuck
"1534866284.000","file_30398",89723,chuck
"1534868658.000","file_24804",38733,chuck
"1534869935.000","file_19568",36003,chuck
"1534871760.000","file_28768",62404,chuck
"1534872689.000","file_21902",103556,chuck
"1534872689.000","file_34187",73083,chuck
"1534873611.000","file_35739",81124,chuck
"1534873617.000","file_21774",88351,chuck
"1534875454.000","file_48480",48865,chuck
"1534875454.000","file_4369",74761,chuck
"1534876364.000","file_43028",34953,chuck
"1534876364.000","file_35022",105046,chuck
"1534876364.000","file_28687",88020,chuck
"1534876364.000","file_5947",50127,chuck
"1534876367.000","file_41968",56929,chuck
