"_time",bytes,"bytes_in","bytes_out",sourcetype,"src_ip",uri
"1470866330.299",14515226,14513120,2106,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413409_9e6bdaec624541efb6acf73993ea392db45c52f9.cab"
"1470866329.963",22211917,22209106,2811,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413353_bbbab8824ae22d9684f6e3ce9bcc5a7cb40fe45c.cab"
"1470866329.613",20709167,20708587,580,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413553_06378e1745f8f0ec77a57557d5e95d447c1d4cad.cab"
"1470866329.275",5984011,5982193,1818,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413653_c0967500999d35dff002961eb29893b4915734f4.cab"
"1470866328.860",7030434,7029148,1286,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413361_20d7da19a6d72106fe004dbb73c286794691ce74.cab"
"1470866328.530",20361287,20360505,782,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413393_fdebdb6e99d107d8d8bb5ec2b1429e9c2b8fd173.cab"
"1470866328.216",19635560,19635182,378,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413497_504cae689ed7ccc01f7e381d60dc6bde71de1776.cab"
"1470866327.835",29008919,29008250,669,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413273_1dec76e90fc09df224bd20868fa7d11490e1ea53.cab"
"1470866327.528",25505854,25504684,1170,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413373_50ff1808fd10c0ddd8006678c12b2381b17422c2.cab"
"1470866327.219",24007992,24006261,1731,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413357_3ab41a84f0fba0b0ad7b60be4ea71a15ccd9f18e.cab"
"1470866326.909",25538012,25537401,611,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413493_69209e0b3e0d8a3b07b1b586de0e2a4f4adb0ede.cab"
"1470866326.603",2421809,2419944,1865,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413557_a7150c5c74015c8879974f45e5448eeda9c59d57.cab"
"1470866326.297",32750341,32749591,750,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413625_5cdbaa7fd83e18c287fc63e3d2ca4fa0437ce3a6.cab"
"1470866325.978",26336523,26334668,1855,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413561_026c69d1aae8b86bb6a916723df5f8194ef4c112.cab"
"1470866325.652",1080813,1078414,2399,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413629_b0bbb257772665cd2b2eda3ec763d8b25f7d1534.cab"
"1470866325.249",32726675,32726369,306,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413661_be4f59469249717631ce7888c55dd5a3951cfe52.cab"
"1470866324.855",2240035,2238398,1637,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413309_f364b801b309f987dde037dfd57cd62ebe0ec42e.cab"
"1470866324.466",8582364,8580309,2055,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413341_0277894fea3343afe3b3d5d3e5b6e0d39b5cfef7.cab"
"1470866323.971",18699548,18698765,783,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413417_02c4e5bd0ae0c7b29f0d9f3812948c19ee5cdca5.cab"
"1470866320.974",29506810,29503910,2900,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/12/19715987_4542d4956d1729f1f5708cfa9510980e4c486295.cab"
"1470866320.764",9863379,9862122,1257,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413369_4cd70ddfb88e518bc5f925316bd73ae583674d6d.cab"
"1470866320.441",29892627,29892300,327,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413405_02b6dc11a433738eb8e538c56bc4fa6ecf4a7e6d.cab"
"1470866320.217",20491103,20488427,2676,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413469_55ccb10b8c34a500a03591deda7dafe93a5287b2.cab"
"1470866319.951",17540142,17539228,914,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413569_79f46cc37795b1047df91df317fe884044c205a8.cab"
"1470866319.618",20102062,20099874,2188,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413593_65ab8f66fab254c6fe05f8b81ccdb715561172e2.cab"
"1470866319.404",24162060,24160544,1516,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413657_19ba9fb4e326b59dccb81570ff9675939b48c097.cab"
"1470866319.123",7584926,7584248,678,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413297_5be196c756ed2662f597d590dbe0cd2315a07ca4.cab"
"1470866318.842",19680592,19678428,2164,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413501_620991649a6db30597706a332d0eb74aee724aac.cab"
"1470866318.492",7577567,7575700,1867,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413533_4c0bbda58260a4259ccd3800bf1e174c483c01a8.cab"
"1470866318.263",13346306,13343023,3283,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413665_3d815132fecb3cdbe3b566e1e95b4fc7748d8f28.cab"
"1470866317.982",15030074,15027440,2634,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413701_6437504f5605933579ed601701ace4e004e4a60b.cab"
"1470866317.717",27158128,27156047,2081,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413461_cdc71958a12991efb202abeaf2275cd8e1af467f.cab"
"1470866317.451",16973775,16972844,931,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19413697_fe2a273bfd3e88e501447b89cd5776e47eede596.cab"
"1470866317.226",5377756,5376845,911,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413477_472d5d66ac204c963afaf7f5340cc16938240c30.cab"
"1470866316.889",8143461,8142939,522,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19413269_53652a157604696dbf93387b602e120e5095c905.cab"
"1470866315.248",17570307,17568422,1885,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/11/19313955_088d311387cef8f61dbecfa629376c73feda4803.cab"
"1470866315.110",33576159,33575105,1054,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/07/21629451_44d0e42d8b097baf2a16b31d28c1629530af595b.cab"
"1470866313.900",30514070,30512321,1749,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18001074_e0718b7cf67437e2fab8989b27b4f4da6cf3d862.cab"
"1470866313.818",21746197,21742988,3209,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17428019_1b4450dbe954ff44165a930bac2d70726ac34768.cab"
"1470866313.719",22188889,22186440,2449,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17635863_f2a07ff83120e3da8ebb7769096f947088e2cb66.cab"
"1470866313.637",29612585,29611673,912,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17635864_e1e59f271e65969c2f7a3a8264dd06288f553069.cab"
"1470866313.609",323109,320059,3050,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17635865_eb801030f10ba64230506f761913c2955acea999.cab"
"1470866313.453",9478644,9477900,744,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18118370_8ade9c661d33094cf2e7d70898c02ec763255ddc.cab"
"1470866313.368",23097262,23096041,1221,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/05/17850869_3fdd554c6e8e3da84605e2246ff84431841e6e30.cab"
"1470866313.282",30815383,30815062,321,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17462299_6ffaf6b50625edf06531fa1f90d3f17d59669b0a.cab"
"1470866313.193",32913079,32910265,2814,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/04/17478047_c7e0a7f3dc4e8eb37a2f4ae297d73c371bf25d2b.cab"
"1470866313.112",17661196,17658484,2712,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17577006_ae4ed02df36166be5d18a4f56665f3a2df9aec7b.cab"
"1470866313.027",33851503,33849964,1539,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/05/17930902_86d87f25e2cf748e5ae1c69ab5c1ce1ad41264af.cab"
"1470866312.943",2100589,2099152,1437,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17577412_9871cd617e6e2d9d62b5d09224458e7d718058c9.cab"
"1470866312.860",2484380,2483893,487,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/04/17577425_8f9c2eacebee58ff4d7fec3153265aa0754cb709.cab"
"1470866312.771",6349627,6349107,520,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17577420_45ae1147bc532fda2ca23ab881483eeda93f487d.cab"
"1470866312.688",4457801,4454858,2943,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18025712_cbd3bcd66b954be7b9960900213e6646d2e447da.cab"
"1470866312.654",14123974,14122596,1378,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18025955_7127a27c1c79ae6ba3e4b3d911aee40bfce2cb87.cab"
"1470866312.486",25826097,25824500,1597,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17496169_675b8d77ec73bb2d25d8d5c49cdf8df570cb6eaf.cab"
"1470866312.401",2302832,2302383,449,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17496177_72c444a4fbf42078271dbd4e307a4cb8465d7ef9.cab"
"1470866312.315",21054901,21052601,2300,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/05/17764170_a14a94b929b9b0a8bff7d3742cd93b3b3c4cff69.cab"
"1470866312.208",1534953,1531995,2958,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/05/17776121_567446b8292b8ffebce4ef55ad4e8bde51c61f6c.cab"
"1470866312.127",16998793,16997327,1466,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18028685_f3c9ac9c4fce8e48f0ebb0b3496879a0decee10d.cab"
"1470866312.127",4013102,4010431,2671,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/06/18034129_040f5258a6a13127c0e4f6400185498cb21397d0.cab"
"1470866311.932",27731153,27728459,2694,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17496167_2bd59e7e29cf437320d6ad37d42b3d03abf5056a.cab"
"1470866311.846",13266975,13265242,1733,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/06/18143803_89d2053ad0d6575aa0aeec0f9d89683f0be1d9b3.cab"
"1470866311.765",2329286,2326110,3176,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/05/17764180_9496769cf8e030039f8a5302c1ede53414ff52b8.cab"
"1470866311.681",34475980,34472786,3194,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17496159_77688c3803724d05b2d9210889f647ff7595b850.cab"
"1470866311.600",24201637,24200979,658,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17496163_2e23fe63d3e644f51b58d2814cf1cbebb5ca5a7c.cab"
"1470866311.519",24581698,24578701,2997,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17496173_fbda5cb2e28d260112c50004a7e11f0ff6e0beb9.cab"
"1470866311.439",12590730,12589530,1200,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/05/17862924_7c7a7cbcf18fc8fd71336dfdab009be35402cf2d.cab"
"1470866311.356",22713117,22710998,2119,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/05/17862904_eb0b2dbc172c2f8341a005a4438a6aec5b3b3b39.cab"
"1470866311.272",8236064,8233407,2657,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/05/17862914_d1568fc816ed9013d671badd99e3512053b861f9.cab"
"1470866311.248",29415583,29413374,2209,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/05/17862916_f537501b6e3f5753edc8dec0f1e208d0a81065c8.cab"
"1470866311.097",4068276,4067331,945,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18055843_25c801568a1910f0085896e592ba6c551e811cbb.cab"
"1470866310.998",30872184,30871361,823,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2013/10/9656362_67acafdebc61d5ad705c46a0bc8c5c6327f5f912.cab"
"1470866310.480",33516631,33515201,1430,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/04/17568982_2e02a7034889cf376540f7f80a8e8b2512e38a2f.cab"
"1470866310.396",9330755,9327836,2919,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/17945620_d7971b56db2b9fe1a5f87ac09da4f4b953c91f0a.cab"
"1470866310.313",28719482,28716171,3311,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/06/18133533_3f246c83926b734f812bf71aa2dad900d1e8cd1b.cab"
"1470866310.226",26517302,26517029,273,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18027569_65b3a6894f4666152103de74af14d78ffa608530.cab"
"1470866310.140",20217087,20216706,381,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/04/17427802_a3fd89c6ef7bcb918c37c95ceb9ead61915c9aaa.cab"
"1470866310.056",24566118,24564118,2000,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/05/17662389_8dbfd497db36692b0ad1448a03b959b5fe3f56be.cab"
"1470866309.999",5486657,5484776,1881,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/05/17662390_769ea9b3338b9d86f1ee12ba6ee2a93e37ba3875.cab"
"1470866309.999",8744730,8742645,2085,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18027595_e6501a1f88a18bae1648fb1a9a27ce820be3355b.cab"
"1470866309.801",5387875,5386029,1846,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/18001626_0be45f6036251b7fd9bc501fc10beb23b9224443.cab"
"1470866309.717",30166259,30165574,685,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2015/06/17945014_88b0db310186a6a6b407b2342b13a6f0af7351a3.cab"
"1470866309.256",28469946,28467799,2147,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/msdownload/update/common/2012/05/5574325_9c5797d0cd744ceb00b36ca6295f292c5cc30c2d.cab"
"1470866309.172",17813489,17812996,493,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/11/19331573_23d5d0bd74388777730d57986f21185ae2ed4f56.cab"
"1470866309.089",14191932,14190161,1771,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2016/07/21692112_80c4636809bc956d8b05cd6e7cf0860087e005cf.cab"
"1470866308.299",17235213,17234654,559,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/d/msdownload/update/others/2013/11/10117591_1ca9455178a92ad51349843f784915a8a0f2b147.cab"
"1470866308.214",15034775,15032174,2601,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2015/01/16079550_818ca9c06c94e184624bb31516d1c9f839b3b661.cab"
"1470866308.124",11228912,11227670,1242,"stream:http","192.168.250.100","http://v4.download.windowsupdate.com/c/msdownload/update/others/2016/01/19969536_233fba3f810e923a1ea8dd860861b85970476181.cab"
"1470866193.406",9469268,9467487,1781,"stream:http","192.168.250.100","http://emdl.ws.microsoft.com/emdl/c/doc/ph/prod1/msdownload/update/software/secu/2016/08/windows10.0-kb3176493-x64_1_bec47fa0293c6f7f2f4d364c10ed008955675b5c.psf.json"
"1470866192.614",8867805,8864474,3331,"stream:http","192.168.250.100","http://emdl.ws.microsoft.com/emdl/c/doc/ph/prod1/msdownload/update/software/secu/2016/08/windows10.0-kb3176493-x64_5_521b4461cbcfb84d8b4404dfd0b9a7f327bd2f4d.psf.json"
"1470866191.945",4845386,4844923,463,"stream:http","192.168.250.100","http://emdl.ws.microsoft.com/emdl/c/doc/ph/prod1/msdownload/update/software/secu/2016/08/windows10.0-kb3176493-x64_4_f74521103299f921a66ca3ea46d2849463139a50.psf.json"
"1470866191.339",31897422,31894313,3109,"stream:http","192.168.250.100","http://emdl.ws.microsoft.com/emdl/c/doc/ph/prod1/msdownload/update/software/secu/2016/08/windows10.0-kb3176493-x64_3_f9ce62f9d07a35c46bc8afa56d2e573dec5d201c.psf.json"
"1470866190.608",28988400,28987402,998,"stream:http","192.168.250.100","http://emdl.ws.microsoft.com/emdl/c/doc/ph/prod1/msdownload/update/software/secu/2016/08/windows10.0-kb3176493-x64_2_30515581682ba4fa1a86a3298a9363653c32ddc3.psf.json"
"1470866189.443",2601,2120,481,"stream:http","192.168.250.100","http://dl.delivery.mp.microsoft.com/filestreamingservice//files/3c600d62-7e2d-4607-b750-1cdfb8cb7836/pieceshash"
"1470866176.029",11234904,11231695,3209,"stream:http","192.168.250.100","http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?9c567d200559dc3c"
"1470866175.952",7214730,7213561,1169,"stream:http","192.168.250.100","http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?0e9ed324ca136d5d"
"1470866174.886",5376250,5375740,510,"stream:http","192.168.250.100","http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?30245364c63b4131"
"1470866174.846",16966423,16965594,829,"stream:http","192.168.250.100","http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?e39f54165ff8ef38"
"1470866089.252",33008711,1103,33007608,"stream:http","192.168.250.100","http://ssw.live.com/UploadData.aspx"
"1470866076.214",3320,3131,189,"stream:http","192.168.250.100","http://candycrushsoda.king.com/mobile/windows/TileTemplate.xml"
"1470866075.792",4700,4482,218,"stream:http","192.168.250.100","http://tile-service.weather.microsoft.com/en-US/livetile/preinstall?region=US&appid=C98EA5B0842DBB9405BBF071E1DA76512D21FE36&FORM=Threshold"
"1470866075.638",2103,1743,360,"stream:http","192.168.250.100","http://cdn.content.prod.cms.msn.com/singletile/summary/alias/experiencebyname/today?market=en-US&tenant=amp&vertical=news"
"1470866075.560",4586,4366,220,"stream:http","192.168.250.100","http://cdn.content.prod.cms.msn.com/singletile/summary/alias/experiencebyname/today?market=en-US&tenant=amp&vertical=finance"
"1470866075.237",2662,2290,372,"stream:http","192.168.250.100","http://sway-cdn.com/api/1.0/getTileUpdate(en-US)"
"1470866074.992",1298,1122,176,"stream:http","192.168.250.100","http://cdn.content.prod.cms.msn.com/singletile/summary/alias/experiencebyname/today?market=en-US&tenant=amp&vertical=sports"
"1470866072.321",1298,1122,176,"stream:http","192.168.250.100","http://sensitivedata.chickenkiller.com/updates?id=3020195"
