"_time",signature,sourcetype,user
"1534832549.000","dlp_rule_14",dlp,chuck
"1534832554.000","dlp_rule_17",dlp,chuck
"1534832559.000","dlp_rule_13",dlp,chuck
"1534832559.000","dlp_rule_2",dlp,chuck
"1534832561.000","dlp_rule_14",dlp,chuck
"1534832572.000","dlp_rule_14",dlp,chuck
"1534832581.000","dlp_rule_3",dlp,chuck
"1534832584.000","dlp_rule_4",dlp,chuck
"1534832585.000","dlp_rule_20",dlp,chuck
"1534832593.000","dlp_rule_18",dlp,chuck
"1534832601.000","dlp_rule_19",dlp,chuck
"1534832604.000","dlp_rule_9",dlp,chuck
"1534832604.000","dlp_rule_1",dlp,chuck
"1534832606.000","dlp_rule_17",dlp,chuck
"1534832614.000","dlp_rule_20",dlp,chuck
"1534832616.000","dlp_rule_13",dlp,chuck
"1534832621.000","dlp_rule_1",dlp,chuck
"1534832623.000","dlp_rule_5",dlp,chuck
"1534832623.000","dlp_rule_7",dlp,chuck
"1534832634.000","dlp_rule_5",dlp,chuck
"1534832640.000","dlp_rule_14",dlp,chuck
"1534832644.000","dlp_rule_3",dlp,chuck
"1534832644.000","dlp_rule_18",dlp,chuck
"1534832675.000","dlp_rule_2",dlp,chuck
"1534832677.000","dlp_rule_15",dlp,chuck
"1534832680.000","dlp_rule_8",dlp,chuck
"1534832684.000","dlp_rule_15",dlp,chuck
"1534832689.000","dlp_rule_2",dlp,chuck
"1534832693.000","dlp_rule_17",dlp,chuck
"1534832693.000","dlp_rule_3",dlp,chuck
"1534832695.000","dlp_rule_13",dlp,chuck
"1534832698.000","dlp_rule_4",dlp,chuck
"1534832699.000","dlp_rule_15",dlp,chuck
"1534832706.000","dlp_rule_13",dlp,chuck
"1534832717.000","dlp_rule_7",dlp,chuck
"1534832717.000","dlp_rule_1",dlp,chuck
"1534832719.000","dlp_rule_12",dlp,chuck
"1534832729.000","dlp_rule_17",dlp,chuck
"1534832737.000","dlp_rule_12",dlp,chuck
"1534832737.000","dlp_rule_11",dlp,chuck
"1534832739.000","dlp_rule_20",dlp,chuck
"1534832739.000","dlp_rule_16",dlp,chuck
"1534832742.000","dlp_rule_12",dlp,chuck
"1534832746.000","dlp_rule_20",dlp,chuck
"1534832749.000","dlp_rule_1",dlp,chuck
"1534832749.000","dlp_rule_3",dlp,chuck
"1534832758.000","dlp_rule_11",dlp,chuck
"1534832758.000","dlp_rule_5",dlp,chuck
"1534832761.000","dlp_rule_18",dlp,chuck
"1534832770.000","dlp_rule_9",dlp,chuck
"1534832770.000","dlp_rule_18",dlp,chuck
"1534832772.000","dlp_rule_20",dlp,chuck
"1534832777.000","dlp_rule_9",dlp,chuck
"1534832789.000","dlp_rule_3",dlp,chuck
"1534832791.000","dlp_rule_14",dlp,chuck
"1534832794.000","dlp_rule_10",dlp,chuck
"1534832799.000","dlp_rule_20",dlp,chuck
"1534832799.000","dlp_rule_10",dlp,chuck
"1534832801.000","dlp_rule_3",dlp,chuck
"1534832801.000","dlp_rule_10",dlp,chuck
"1534832803.000","dlp_rule_7",dlp,chuck
"1534832808.000","dlp_rule_17",dlp,chuck
"1534832810.000","dlp_rule_7",dlp,chuck
"1534832818.000","dlp_rule_8",dlp,chuck
"1534832822.000","dlp_rule_18",dlp,chuck
"1534832829.000","dlp_rule_17",dlp,chuck
"1534832831.000","dlp_rule_16",dlp,chuck
"1534832834.000","dlp_rule_8",dlp,chuck
"1534832839.000","dlp_rule_3",dlp,chuck
"1534832840.000","dlp_rule_7",dlp,chuck
"1534832843.000","dlp_rule_13",dlp,chuck
"1534832852.000","dlp_rule_17",dlp,chuck
"1534832855.000","dlp_rule_15",dlp,chuck
"1534832856.000","dlp_rule_11",dlp,chuck
"1534832864.000","dlp_rule_20",dlp,chuck
"1534832866.000","dlp_rule_8",dlp,chuck
"1534832867.000","dlp_rule_4",dlp,chuck
"1534832878.000","dlp_rule_2",dlp,chuck
"1534832883.000","dlp_rule_20",dlp,chuck
"1534832888.000","dlp_rule_9",dlp,chuck
"1534832890.000","dlp_rule_7",dlp,chuck
"1534832892.000","dlp_rule_6",dlp,chuck
"1534832897.000","dlp_rule_10",dlp,chuck
"1534832898.000","dlp_rule_4",dlp,chuck
"1534832903.000","dlp_rule_4",dlp,chuck
"1534832908.000","dlp_rule_6",dlp,chuck
"1534832908.000","dlp_rule_11",dlp,chuck
"1534832911.000","dlp_rule_6",dlp,chuck
"1534832919.000","dlp_rule_17",dlp,chuck
"1534832919.000","dlp_rule_18",dlp,chuck
"1534832920.000","dlp_rule_6",dlp,chuck
"1534832921.000","dlp_rule_8",dlp,chuck
"1534832922.000","dlp_rule_11",dlp,chuck
"1534832931.000","dlp_rule_8",dlp,chuck
"1534832933.000","dlp_rule_13",dlp,chuck
"1534832935.000","dlp_rule_3",dlp,chuck
"1534832944.000","dlp_rule_2",dlp,chuck
"1534832944.000","dlp_rule_13",dlp,chuck
"1534832946.000","dlp_rule_3",dlp,chuck
"1534832948.000","dlp_rule_9",dlp,chuck
"1534832951.000","dlp_rule_13",dlp,chuck
"1534832952.000","dlp_rule_6",dlp,chuck
"1534832959.000","dlp_rule_5",dlp,chuck
"1534832964.000","dlp_rule_15",dlp,chuck
"1534832966.000","dlp_rule_14",dlp,chuck
"1534832967.000","dlp_rule_1",dlp,chuck
"1534832975.000","dlp_rule_7",dlp,chuck
"1534832977.000","dlp_rule_10",dlp,chuck
"1534832980.000","dlp_rule_12",dlp,chuck
"1534832985.000","dlp_rule_2",dlp,chuck
"1534832988.000","dlp_rule_13",dlp,chuck
"1534832989.000","dlp_rule_19",dlp,chuck
"1534832999.000","dlp_rule_2",dlp,chuck
"1534833006.000","dlp_rule_19",dlp,chuck
"1534833009.000","dlp_rule_1",dlp,chuck
"1534833009.000","dlp_rule_3",dlp,chuck
"1534833012.000","dlp_rule_6",dlp,chuck
"1534833019.000","dlp_rule_8",dlp,chuck
"1534833019.000","dlp_rule_5",dlp,chuck
"1534833021.000","dlp_rule_10",dlp,chuck
"1534833029.000","dlp_rule_11",dlp,chuck
"1534833031.000","dlp_rule_4",dlp,chuck
"1534833036.000","dlp_rule_17",dlp,chuck
"1534833036.000","dlp_rule_13",dlp,chuck
"1534833039.000","dlp_rule_16",dlp,chuck
"1534833039.000","dlp_rule_6",dlp,chuck
"1534833049.000","dlp_rule_3",dlp,chuck
"1534833061.000","dlp_rule_10",dlp,chuck
"1534833063.000","dlp_rule_13",dlp,chuck
"1534833068.000","dlp_rule_9",dlp,chuck
"1534833068.000","dlp_rule_11",dlp,chuck
"1534833074.000","dlp_rule_20",dlp,chuck
"1534833078.000","dlp_rule_8",dlp,chuck
"1534833081.000","dlp_rule_13",dlp,chuck
"1534833084.000","dlp_rule_5",dlp,chuck
"1534833088.000","dlp_rule_4",dlp,chuck
"1534833093.000","dlp_rule_9",dlp,chuck
"1534833098.000","dlp_rule_11",dlp,chuck
"1534833109.000","dlp_rule_19",dlp,chuck
"1534833113.000","dlp_rule_12",dlp,chuck
"1534833117.000","dlp_rule_3",dlp,chuck
"1534833118.000","dlp_rule_9",dlp,chuck
"1534833120.000","dlp_rule_20",dlp,chuck
"1534833132.000","dlp_rule_2",dlp,chuck
"1534833141.000","dlp_rule_3",dlp,chuck
"1534833141.000","dlp_rule_3",dlp,chuck
"1534833146.000","dlp_rule_19",dlp,chuck
"1534833151.000","dlp_rule_1",dlp,chuck
"1534833151.000","dlp_rule_1",dlp,chuck
"1534833156.000","dlp_rule_3",dlp,chuck
"1534833162.000","dlp_rule_7",dlp,chuck
"1534833162.000","dlp_rule_9",dlp,chuck
"1534833164.000","dlp_rule_7",dlp,chuck
"1534833172.000","dlp_rule_2",dlp,chuck
"1534833174.000","dlp_rule_15",dlp,chuck
"1534833176.000","dlp_rule_20",dlp,chuck
"1534833184.000","dlp_rule_19",dlp,chuck
"1534833186.000","dlp_rule_18",dlp,chuck
"1534833191.000","dlp_rule_7",dlp,chuck
"1534833196.000","dlp_rule_11",dlp,chuck
"1534833202.000","dlp_rule_9",dlp,chuck
"1534833204.000","dlp_rule_7",dlp,chuck
"1534833214.000","dlp_rule_6",dlp,chuck
"1534833214.000","dlp_rule_17",dlp,chuck
"1534833219.000","dlp_rule_11",dlp,chuck
"1534833225.000","dlp_rule_15",dlp,chuck
"1534833227.000","dlp_rule_14",dlp,chuck
"1534833227.000","dlp_rule_8",dlp,chuck
"1534833229.000","dlp_rule_5",dlp,chuck
"1534833235.000","dlp_rule_8",dlp,chuck
"1534833238.000","dlp_rule_7",dlp,chuck
"1534833249.000","dlp_rule_19",dlp,chuck
"1534833254.000","dlp_rule_20",dlp,chuck
"1534833254.000","dlp_rule_16",dlp,chuck
"1534833259.000","dlp_rule_16",dlp,chuck
"1534833267.000","dlp_rule_17",dlp,chuck
"1534833268.000","dlp_rule_7",dlp,chuck
"1534833274.000","dlp_rule_9",dlp,chuck
"1534833278.000","dlp_rule_13",dlp,chuck
"1534833283.000","dlp_rule_8",dlp,chuck
"1534833286.000","dlp_rule_18",dlp,chuck
"1534833296.000","dlp_rule_9",dlp,chuck
"1534833296.000","dlp_rule_7",dlp,chuck
"1534833298.000","dlp_rule_8",dlp,chuck
"1534833298.000","dlp_rule_16",dlp,chuck
"1534833307.000","dlp_rule_11",dlp,chuck
"1534833309.000","dlp_rule_18",dlp,chuck
"1534833316.000","dlp_rule_8",dlp,chuck
"1534833316.000","dlp_rule_10",dlp,chuck
"1534833319.000","dlp_rule_13",dlp,chuck
"1534833321.000","dlp_rule_1",dlp,chuck
"1534833326.000","dlp_rule_4",dlp,chuck
"1534833331.000","dlp_rule_13",dlp,chuck
"1534833336.000","dlp_rule_18",dlp,chuck
"1534833338.000","dlp_rule_15",dlp,chuck
"1534833339.000","dlp_rule_12",dlp,bob
"1534833346.000","dlp_rule_7",dlp,chuck
"1534833348.000","dlp_rule_14",dlp,chuck
"1534833349.000","dlp_rule_11",dlp,chuck
"1534833356.000","dlp_rule_4",dlp,chuck
"1534833361.000","dlp_rule_1",dlp,chuck
"1534833370.000","dlp_rule_18",dlp,chuck
"1534833370.000","dlp_rule_10",dlp,chuck
"1534833372.000","dlp_rule_13",dlp,chuck
"1534833372.000","dlp_rule_10",dlp,chuck
"1534833374.000","dlp_rule_19",dlp,chuck
"1534833379.000","dlp_rule_16",dlp,chuck
"1534833384.000","dlp_rule_18",dlp,chuck
"1534833389.000","dlp_rule_1",dlp,chuck
"1534833389.000","dlp_rule_15",dlp,chuck
"1534833391.000","dlp_rule_9",dlp,chuck
"1534833391.000","dlp_rule_9",dlp,chuck
"1534833398.000","dlp_rule_18",dlp,chuck
"1534833399.000","dlp_rule_1",dlp,chuck
"1534833403.000","dlp_rule_20",dlp,chuck
"1534833419.000","dlp_rule_9",dlp,chuck
"1534833424.000","dlp_rule_17",dlp,chuck
"1534833428.000","dlp_rule_4",dlp,chuck
"1534833428.000","dlp_rule_1",dlp,chuck
"1534833431.000","dlp_rule_5",dlp,chuck
"1534833439.000","dlp_rule_1",dlp,chuck
"1534833439.000","dlp_rule_5",dlp,chuck
"1534833442.000","dlp_rule_11",dlp,chuck
"1534833453.000","dlp_rule_18",dlp,chuck
"1534833454.000","dlp_rule_10",dlp,chuck
"1534833456.000","dlp_rule_1",dlp,chuck
"1534833459.000","dlp_rule_14",dlp,chuck
"1534833463.000","dlp_rule_8",dlp,chuck
"1534833466.000","dlp_rule_17",dlp,chuck
"1534833474.000","dlp_rule_7",dlp,chuck
"1534833474.000","dlp_rule_6",dlp,chuck
"1534833476.000","dlp_rule_5",dlp,chuck
"1534833483.000","dlp_rule_13",dlp,chuck
"1534833489.000","dlp_rule_4",dlp,chuck
"1534833493.000","dlp_rule_19",dlp,chuck
"1534833496.000","dlp_rule_7",dlp,chuck
"1534833496.000","dlp_rule_17",dlp,chuck
"1534833498.000","dlp_rule_3",dlp,chuck
"1534833503.000","dlp_rule_6",dlp,chuck
"1534833508.000","dlp_rule_2",dlp,chuck
"1534833512.000","dlp_rule_6",dlp,chuck
"1534833512.000","dlp_rule_1",dlp,chuck
"1534833514.000","dlp_rule_16",dlp,chuck
"1534833514.000","dlp_rule_4",dlp,chuck
"1534833527.000","dlp_rule_12",dlp,chuck
"1534833529.000","dlp_rule_16",dlp,chuck
"1534833529.000","dlp_rule_15",dlp,chuck
"1534833531.000","dlp_rule_10",dlp,chuck
"1534833536.000","dlp_rule_6",dlp,chuck
"1534833539.000","dlp_rule_7",dlp,chuck
"1534833540.000","dlp_rule_7",dlp,chuck
"1534833545.000","dlp_rule_14",dlp,chuck
"1534833547.000","dlp_rule_8",dlp,chuck
"1534833555.000","dlp_rule_17",dlp,chuck
"1534833558.000","dlp_rule_1",dlp,chuck
"1534833561.000","dlp_rule_5",dlp,chuck
"1534833570.000","dlp_rule_20",dlp,chuck
"1534833570.000","dlp_rule_6",dlp,chuck
"1534833577.000","dlp_rule_13",dlp,chuck
"1534833579.000","dlp_rule_20",dlp,chuck
"1534833588.000","dlp_rule_13",dlp,chuck
"1534833588.000","dlp_rule_16",dlp,chuck
"1534833590.000","dlp_rule_1",dlp,chuck
"1534833618.000","dlp_rule_15",dlp,chuck
"1534833623.000","dlp_rule_4",dlp,chuck
"1534833628.000","dlp_rule_3",dlp,chuck
"1534833628.000","dlp_rule_1",dlp,chuck
"1534833630.000","dlp_rule_20",dlp,chuck
"1534833630.000","dlp_rule_7",dlp,chuck
"1534833638.000","dlp_rule_3",dlp,chuck
"1534833643.000","dlp_rule_16",dlp,chuck
"1534833648.000","dlp_rule_1",dlp,chuck
"1534833648.000","dlp_rule_4",dlp,chuck
"1534833649.000","dlp_rule_6",dlp,chuck
"1534833650.000","dlp_rule_20",dlp,chuck
"1534833657.000","dlp_rule_18",dlp,chuck
"1534833663.000","dlp_rule_14",dlp,chuck
"1534833668.000","dlp_rule_14",dlp,chuck
"1534833669.000","dlp_rule_7",dlp,chuck
"1534833670.000","dlp_rule_15",dlp,chuck
"1534833670.000","dlp_rule_4",dlp,chuck
"1534833672.000","dlp_rule_17",dlp,chuck
"1534833680.000","dlp_rule_5",dlp,chuck
"1534833690.000","dlp_rule_20",dlp,chuck
"1534833690.000","dlp_rule_13",dlp,chuck
"1534833692.000","dlp_rule_11",dlp,chuck
"1534833704.000","dlp_rule_11",dlp,chuck
"1534833709.000","dlp_rule_5",dlp,chuck
"1534833712.000","dlp_rule_8",dlp,chuck
"1534833713.000","dlp_rule_6",dlp,chuck
"1534833718.000","dlp_rule_15",dlp,chuck
"1534833722.000","dlp_rule_7",dlp,chuck
"1534833727.000","dlp_rule_10",dlp,chuck
"1534833729.000","dlp_rule_4",dlp,chuck
"1534833729.000","dlp_rule_6",dlp,chuck
"1534833738.000","dlp_rule_5",dlp,chuck
"1534833739.000","dlp_rule_5",dlp,chuck
"1534833743.000","dlp_rule_16",dlp,chuck
"1534833748.000","dlp_rule_13",dlp,chuck
"1534833748.000","dlp_rule_9",dlp,chuck
"1534833759.000","dlp_rule_14",dlp,chuck
"1534833761.000","dlp_rule_9",dlp,chuck
"1534833762.000","dlp_rule_6",dlp,chuck
"1534833774.000","dlp_rule_3",dlp,chuck
"1534833777.000","dlp_rule_6",dlp,chuck
"1534833782.000","dlp_rule_15",dlp,chuck
"1534833784.000","dlp_rule_5",dlp,chuck
"1534833784.000","dlp_rule_15",dlp,chuck
"1534833792.000","dlp_rule_12",dlp,chuck
"1534833803.000","dlp_rule_18",dlp,chuck
"1534833803.000","dlp_rule_10",dlp,chuck
"1534833814.000","dlp_rule_4",dlp,chuck
"1534833817.000","dlp_rule_20",dlp,chuck
"1534833824.000","dlp_rule_15",dlp,chuck
"1534833833.000","dlp_rule_5",dlp,chuck
"1534833837.000","dlp_rule_15",dlp,chuck
"1534833843.000","dlp_rule_7",dlp,chuck
"1534833845.000","dlp_rule_4",dlp,chuck
"1534833845.000","dlp_rule_8",dlp,chuck
"1534833846.000","dlp_rule_18",dlp,chuck
"1534833847.000","dlp_rule_19",dlp,chuck
"1534833857.000","dlp_rule_10",dlp,chuck
"1534833857.000","dlp_rule_12",dlp,chuck
"1534833859.000","dlp_rule_1",dlp,chuck
"1534833868.000","dlp_rule_11",dlp,chuck
"1534833878.000","dlp_rule_13",dlp,chuck
"1534833878.000","dlp_rule_20",dlp,chuck
"1534833887.000","dlp_rule_17",dlp,chuck
"1534833888.000","dlp_rule_14",dlp,chuck
"1534833889.000","dlp_rule_12",dlp,chuck
"1534833890.000","dlp_rule_19",dlp,chuck
"1534833909.000","dlp_rule_10",dlp,chuck
"1534833912.000","dlp_rule_17",dlp,chuck
"1534833918.000","dlp_rule_17",dlp,chuck
"1534833929.000","dlp_rule_3",dlp,chuck
"1534833943.000","dlp_rule_3",dlp,chuck
"1534833952.000","dlp_rule_18",dlp,chuck
"1534833960.000","dlp_rule_8",dlp,chuck
"1534833962.000","dlp_rule_20",dlp,chuck
"1534833973.000","dlp_rule_8",dlp,chuck
"1534833980.000","dlp_rule_9",dlp,chuck
"1534833983.000","dlp_rule_16",dlp,chuck
"1534833993.000","dlp_rule_6",dlp,chuck
"1534833994.000","dlp_rule_4",dlp,chuck
"1534833999.000","dlp_rule_7",dlp,chuck
"1534834005.000","dlp_rule_20",dlp,chuck
"1534834078.000","dlp_rule_1",dlp,chuck
"1534834082.000","dlp_rule_18",dlp,chuck
"1534834087.000","dlp_rule_9",dlp,chuck
"1534834089.000","dlp_rule_9",dlp,chuck
"1534834089.000","dlp_rule_13",dlp,chuck
"1534834096.000","dlp_rule_20",dlp,chuck
"1534834098.000","dlp_rule_18",dlp,chuck
"1534834098.000","dlp_rule_7",dlp,chuck
"1534834110.000","dlp_rule_18",dlp,chuck
"1534834123.000","dlp_rule_1",dlp,chuck
"1534834128.000","dlp_rule_12",dlp,chuck
"1534834130.000","dlp_rule_15",dlp,chuck
"1534834130.000","dlp_rule_3",dlp,chuck
"1534834137.000","dlp_rule_20",dlp,chuck
"1534834140.000","dlp_rule_5",dlp,chuck
"1534834142.000","dlp_rule_9",dlp,chuck
"1534834147.000","dlp_rule_18",dlp,chuck
"1534834149.000","dlp_rule_12",dlp,chuck
"1534834149.000","dlp_rule_10",dlp,chuck
"1534834151.000","dlp_rule_5",dlp,chuck
"1534834156.000","dlp_rule_1",dlp,chuck
"1534834178.000","dlp_rule_10",dlp,chuck
"1534834179.000","dlp_rule_19",dlp,chuck
"1534834181.000","dlp_rule_5",dlp,chuck
"1534834186.000","dlp_rule_5",dlp,chuck
"1534834188.000","dlp_rule_7",dlp,chuck
"1534834189.000","dlp_rule_16",dlp,chuck
"1534834191.000","dlp_rule_18",dlp,chuck
"1534834198.000","dlp_rule_20",dlp,chuck
"1534834206.000","dlp_rule_18",dlp,chuck
"1534834208.000","dlp_rule_5",dlp,chuck
"1534834208.000","dlp_rule_1",dlp,chuck
"1534834212.000","dlp_rule_7",dlp,chuck
"1534834218.000","dlp_rule_7",dlp,chuck
"1534834218.000","dlp_rule_1",dlp,chuck
"1534834223.000","dlp_rule_9",dlp,chuck
"1534834227.000","dlp_rule_20",dlp,chuck
"1534834228.000","dlp_rule_1",dlp,chuck
"1534834229.000","dlp_rule_17",dlp,chuck
"1534834229.000","dlp_rule_14",dlp,chuck
"1534834239.000","dlp_rule_1",dlp,chuck
"1534834240.000","dlp_rule_15",dlp,chuck
"1534834241.000","dlp_rule_12",dlp,chuck
"1534834251.000","dlp_rule_16",dlp,chuck
"1534834268.000","dlp_rule_11",dlp,chuck
"1534834272.000","dlp_rule_1",dlp,chuck
"1534834283.000","dlp_rule_2",dlp,chuck
"1534834293.000","dlp_rule_15",dlp,chuck
"1534834299.000","dlp_rule_5",dlp,chuck
"1534834299.000","dlp_rule_9",dlp,chuck
"1534834301.000","dlp_rule_12",dlp,chuck
"1534834303.000","dlp_rule_7",dlp,chuck
"1534834308.000","dlp_rule_17",dlp,chuck
"1534834310.000","dlp_rule_17",dlp,chuck
"1534834310.000","dlp_rule_18",dlp,chuck
"1534834312.000","dlp_rule_19",dlp,chuck
"1534834320.000","dlp_rule_3",dlp,chuck
"1534834320.000","dlp_rule_20",dlp,chuck
"1534834322.000","dlp_rule_10",dlp,chuck
"1534834326.000","dlp_rule_2",dlp,chuck
"1534834329.000","dlp_rule_3",dlp,chuck
"1534834329.000","dlp_rule_15",dlp,chuck
"1534834338.000","dlp_rule_10",dlp,chuck
"1534834339.000","dlp_rule_3",dlp,chuck
"1534834342.000","dlp_rule_6",dlp,chuck
"1534834347.000","dlp_rule_1",dlp,chuck
"1534834347.000","dlp_rule_14",dlp,chuck
"1534834350.000","dlp_rule_8",dlp,chuck
"1534834352.000","dlp_rule_14",dlp,chuck
"1534834357.000","dlp_rule_5",dlp,chuck
"1534834359.000","dlp_rule_11",dlp,chuck
"1534834369.000","dlp_rule_20",dlp,chuck
"1534834374.000","dlp_rule_15",dlp,chuck
"1534834379.000","dlp_rule_16",dlp,chuck
"1534834381.000","dlp_rule_2",dlp,chuck
"1534834389.000","dlp_rule_11",dlp,chuck
"1534834391.000","dlp_rule_8",dlp,chuck
"1534834393.000","dlp_rule_1",dlp,chuck
"1534834399.000","dlp_rule_10",dlp,chuck
"1534834401.000","dlp_rule_20",dlp,chuck
"1534834401.000","dlp_rule_16",dlp,chuck
"1534834404.000","dlp_rule_13",dlp,chuck
"1534834408.000","dlp_rule_18",dlp,chuck
"1534834411.000","dlp_rule_14",dlp,chuck
"1534834413.000","dlp_rule_9",dlp,chuck
"1534834419.000","dlp_rule_14",dlp,chuck
"1534834419.000","dlp_rule_6",dlp,chuck
"1534834421.000","dlp_rule_10",dlp,chuck
"1534834421.000","dlp_rule_8",dlp,chuck
"1534834423.000","dlp_rule_3",dlp,chuck
"1534834428.000","dlp_rule_11",dlp,chuck
"1534834430.000","dlp_rule_15",dlp,chuck
"1534834434.000","dlp_rule_1",dlp,chuck
"1534834438.000","dlp_rule_12",dlp,chuck
"1534834440.000","dlp_rule_13",dlp,chuck
"1534834444.000","dlp_rule_10",dlp,chuck
"1534834450.000","dlp_rule_7",dlp,chuck
"1534834450.000","dlp_rule_8",dlp,chuck
"1534834452.000","dlp_rule_8",dlp,chuck
"1534834452.000","dlp_rule_16",dlp,chuck
"1534834454.000","dlp_rule_14",dlp,chuck
"1534834458.000","dlp_rule_18",dlp,chuck
"1534834458.000","dlp_rule_17",dlp,chuck
"1534834468.000","dlp_rule_11",dlp,chuck
"1534834468.000","dlp_rule_19",dlp,chuck
"1534834478.000","dlp_rule_1",dlp,chuck
"1534834478.000","dlp_rule_18",dlp,chuck
"1534834481.000","dlp_rule_13",dlp,chuck
"1534834484.000","dlp_rule_4",dlp,chuck
"1534834489.000","dlp_rule_17",dlp,chuck
"1534834489.000","dlp_rule_18",dlp,chuck
"1534834494.000","dlp_rule_4",dlp,chuck
"1534834499.000","dlp_rule_20",dlp,chuck
"1534834502.000","dlp_rule_8",dlp,chuck
"1534834509.000","dlp_rule_13",dlp,chuck
"1534834510.000","dlp_rule_11",dlp,chuck
"1534834510.000","dlp_rule_1",dlp,chuck
"1534834512.000","dlp_rule_2",dlp,chuck
"1534834512.000","dlp_rule_12",dlp,chuck
"1534834518.000","dlp_rule_11",dlp,chuck
"1534834523.000","dlp_rule_4",dlp,chuck
"1534834528.000","dlp_rule_10",dlp,chuck
"1534834534.000","dlp_rule_2",dlp,chuck
"1534834534.000","dlp_rule_6",dlp,chuck
"1534834546.000","dlp_rule_6",dlp,chuck
"1534834549.000","dlp_rule_17",dlp,chuck
"1534834556.000","dlp_rule_9",dlp,chuck
"1534834565.000","dlp_rule_3",dlp,chuck
"1534834567.000","dlp_rule_5",dlp,chuck
"1534834576.000","dlp_rule_19",dlp,chuck
"1534834579.000","dlp_rule_16",dlp,chuck
"1534834584.000","dlp_rule_5",dlp,chuck
"1534834586.000","dlp_rule_4",dlp,chuck
"1534834586.000","dlp_rule_11",dlp,chuck
"1534834593.000","dlp_rule_2",dlp,chuck
"1534834593.000","dlp_rule_10",dlp,chuck
"1534834595.000","dlp_rule_20",dlp,chuck
"1534834606.000","dlp_rule_17",dlp,chuck
"1534834606.000","dlp_rule_16",dlp,chuck
"1534834609.000","dlp_rule_17",dlp,chuck
"1534834612.000","dlp_rule_10",dlp,chuck
"1534834620.000","dlp_rule_2",dlp,chuck
"1534834622.000","dlp_rule_20",dlp,chuck
"1534834639.000","dlp_rule_13",dlp,chuck
"1534834646.000","dlp_rule_12",dlp,chuck
"1534834646.000","dlp_rule_16",dlp,chuck
"1534834649.000","dlp_rule_16",dlp,chuck
"1534834668.000","dlp_rule_12",dlp,chuck
"1534834668.000","dlp_rule_20",dlp,chuck
"1534834675.000","dlp_rule_12",dlp,chuck
"1534834677.000","dlp_rule_20",dlp,chuck
"1534834683.000","dlp_rule_12",dlp,chuck
"1534834688.000","dlp_rule_19",dlp,chuck
"1534834691.000","dlp_rule_19",dlp,chuck
"1534834692.000","dlp_rule_2",dlp,chuck
"1534834697.000","dlp_rule_19",dlp,chuck
"1534834697.000","dlp_rule_12",dlp,chuck
"1534834699.000","dlp_rule_16",dlp,chuck
"1534834702.000","dlp_rule_9",dlp,chuck
"1534834709.000","dlp_rule_2",dlp,chuck
"1534834709.000","dlp_rule_10",dlp,chuck
"1534834711.000","dlp_rule_1",dlp,chuck
"1534834716.000","dlp_rule_6",dlp,chuck
"1534834716.000","dlp_rule_15",dlp,chuck
"1534834718.000","dlp_rule_20",dlp,chuck
"1534834727.000","dlp_rule_15",dlp,chuck
"1534834728.000","dlp_rule_15",dlp,chuck
"1534834729.000","dlp_rule_12",dlp,chuck
"1534834731.000","dlp_rule_10",dlp,chuck
"1534834736.000","dlp_rule_16",dlp,chuck
"1534834736.000","dlp_rule_2",dlp,chuck
"1534834738.000","dlp_rule_4",dlp,chuck
"1534834738.000","dlp_rule_11",dlp,chuck
"1534834746.000","dlp_rule_10",dlp,chuck
"1534834746.000","dlp_rule_6",dlp,chuck
"1534834748.000","dlp_rule_15",dlp,chuck
"1534834751.000","dlp_rule_15",dlp,chuck
"1534834756.000","dlp_rule_16",dlp,chuck
"1534834756.000","dlp_rule_7",dlp,chuck
"1534834764.000","dlp_rule_1",dlp,chuck
"1534834769.000","dlp_rule_9",dlp,chuck
"1534834769.000","dlp_rule_4",dlp,chuck
"1534834771.000","dlp_rule_14",dlp,chuck
"1534834774.000","dlp_rule_6",dlp,chuck
"1534834778.000","dlp_rule_18",dlp,chuck
"1534834811.000","dlp_rule_7",dlp,chuck
"1534834815.000","dlp_rule_13",dlp,chuck
"1534834834.000","dlp_rule_9",dlp,chuck
"1534834837.000","dlp_rule_17",dlp,chuck
"1534834844.000","dlp_rule_14",dlp,chuck
"1534834855.000","dlp_rule_17",dlp,chuck
"1534834856.000","dlp_rule_7",dlp,chuck
"1534834861.000","dlp_rule_10",dlp,chuck
"1534834863.000","dlp_rule_15",dlp,chuck
"1534834864.000","dlp_rule_7",dlp,chuck
"1534834865.000","dlp_rule_9",dlp,chuck
"1534834871.000","dlp_rule_8",dlp,chuck
"1534834871.000","dlp_rule_5",dlp,chuck
"1534834873.000","dlp_rule_14",dlp,chuck
"1534834873.000","dlp_rule_19",dlp,chuck
"1534834882.000","dlp_rule_2",dlp,chuck
"1534834883.000","dlp_rule_7",dlp,chuck
"1534834891.000","dlp_rule_6",dlp,chuck
"1534834892.000","dlp_rule_20",dlp,chuck
"1534834893.000","dlp_rule_20",dlp,chuck
"1534834901.000","dlp_rule_9",dlp,chuck
"1534834902.000","dlp_rule_17",dlp,chuck
"1534834903.000","dlp_rule_7",dlp,chuck
"1534834912.000","dlp_rule_18",dlp,chuck
"1534834912.000","dlp_rule_17",dlp,chuck
"1534834917.000","dlp_rule_4",dlp,chuck
"1534834921.000","dlp_rule_6",dlp,chuck
"1534834932.000","dlp_rule_19",dlp,chuck
